ID,Class/Name,Level Cap,Format,Pokemon 1 Icon,Pokemon 1 Name,Pokemon 1 Level,Pokemon 1 Nature,Pokemon 1 Ability,Item 1 Icon,Item 1 Name,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 1 IV,Pokemon 1 EV,Pokemon 2 Icon,Pokemon 2 Name,Pokemon 2 Level,Pokemon 2 Nature,Pokemon 2 Ability,Item 2 Icon,Item 2 Name,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 2 IV,Pokemon 2 EV,Pokemon 3 Icon,Pokemon 3 Name,Pokemon 3 Level,Pokemon 3 Nature,Pokemon 3 Ability,Item 3 Icon,Item 3 Name,Pokemon 3 Move 1,Pokemon 3 Move 3,Pokemon 3 Move 2,Pokemon 3 Move 4,Pokemon 3 IV,Pokemon 3 EV,Pokemon 4 Icon,Pokemon 4 Name,Pokemon 4 Level,Pokemon 4 Nature,Pokemon 4 Ability,Item 4 Icon,Item 4 Name,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 4 IV,Pokemon 4 EV,Pokemon 5 Icon,Pokemon 5 Name,Pokemon 5 Level,Pokemon 5 Nature,Pokemon 5 Ability,Item 5 Icon,Item 5 Name,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 5 IV,Pokemon 5 EV,Pokemon 6 Icon,Pokemon 6 Name,Pokemon 6 Level,Pokemon 6 Nature,Pokemon 6 Ability,Item 6 Icon,Item 6 Name,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Pokemon 6 IV,Pokemon 6 EV,Item(s),Special Note(s)
904,Maylene [Veilstone City] (Team 2),Level Cap: 100,Format: Singles,,Crobat,100,Jolly,Inner Focus,,Focus Sash,U-turn,Taunt,Brave Bird,Poison Fang,All 31,252 Atk / 252 SpA / 4 Spe,,Hariyama,100,Adamant,Guts,,Flame Orb,Bullet Punch,Close Combat,Poison Jab,Knock Off,All 31,252 HP / 252 Atk / 4 Spe,,Gallade,100,Jolly,Inner Focus,,Choice Band,Close Combat,Psycho Cut,Shadow Sneak,Thunder Punch,All 31,252 Atk / 252 SpA / 4 Spe,,Hitmonlee,100,Jolly,Reckless,,Choice Scarf,High Jump Kick,Double-Edge,Bullet Punch,Stone Edge,All 31,252 Atk / 252 SpA / 4 Spe,,Lucario,100,Timid,Adaptability,,Choice Specs,Flash Cannon,Focus Blast,Vacuum Wave,Dark Pulse,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Dragonite,100,Adamant,Multiscale,,Expert Belt,Dragon Dance,Dragon Claw,Fire Punch,Roost,All 31,252 Atk / 252 SpA / 4 Spe,None,None
905,Maylene [Veilstone City] (Team 3),Level Cap: 100,Format: Singles,,Machamp,100,Adamant,No Guard,,Assault Vest,Stone Edge,Dynamic Punch,Knock Off,Poison Jab,All 31,248 HP / 252 Atk / 8 Spe,,Hitmonchan,100,Adamant,Iron Fist,,Assault Vest,Bullet Punch,Drain Punch,Ice Punch,Power-Up Punch,All 31,248 HP / 252 Atk / 8 Spe,,Medicham,100,Jolly,Pure Power,,Focus Sash,Bullet Punch,High Jump Kick,Ice Punch,Zen Headbutt,All 31,252 Atk / 252 SpA / 4 Spe,,Mantine,100,Modest,Swift Swim,,Choice Specs,Hurricane,Hydro Pump,Ice Beam,U-turn,All 31,252 SpA / 252 SpD / 4 Spe,,Lucario,100,Timid,Adaptability,,Choice Specs,Flash,Focus Blast,Vacuum Wave,Dark Pulse,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Salamence,100,Adamant,Aerilate,,Life Orb,Double-Edge,Dragon Dance,Dragon Claw,Earthquake,All 31,252 Atk / 252 SpA / 4 Spe,None,None
906,Maylene [Veilstone City] (Team 4),Level Cap: 100,Format: Singles,,Hitmontop,100,Adamant,Intimidate,,Leftovers,Bullet Punch,Close Combat,Earthquake,Rapid Spin,All 31,248 HP / 252 Atk / 8 Spe,,Blaziken,100,Adamant,Speed Boost,,Life Orb,Protect,High Jump Kick,Flare Blitz,Thunder Punch,All 31,252 Atk / 252 SpA / 4 Spe,,Breloom,100,Adamant,Poison Heal,,Toxic Orb,Substitute,Focus Punch,Seed Bomb,Stone Edge,All 31,248 HP / 252 Atk / 8 Spe,,Poliwrath,100,Adamant,Iron Fist,,Assault Vest,Ice Punch,Mach Punch,Liquidation,Drain Punch,All 31,248 HP / 252 Atk / 8 Spe,,Lucario,100,Timid,Adaptability,,Choice Specs,Flash,Focus Blast,Vacuum Wave,Dark Pulse,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Dragonite,100,Adamant,Multiscale,,Expert Belt,Dragon Dance,Dragon Claw,Fire Punch,Roost,All 31,252 Atk / 252 SpA / 4 Spe,None,None
907,Crasher Wake [Pastoria City] (Team 1),Level Cap: 100,Format: Singles,,Lumineon,100,Modest,Swift Swim,,Choice Specs,U-turn,Ice Beam,Scald,Hurricane,All 31,252 SpA / 252 SpD / 4 Spe,,Kingdra,100,Modest,Swift Swim,,Life Orb,Draco Meteor,Hurricane,Hydro Pump,Ice Beam,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Tentacruel,100,Hasty,Rain Dish,,Black Sludge,Sludge Wave,Scald,Ice Beam,Knock Off,All 31,4 Atk / 252 SpA / 252 SpD,,Whiscash,100,Adamant,Simple,,Rindo Berry,Dragon Dance,Liquidation,Earthquake,Zen Headbutt,All 31,252 Atk / 252 SpA / 4 Spe,,Floatzel,100,Modest,Swift Swim,,Life Orb,Focus Blast,Ice Beam,Hydro Pump,Taunt,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Suicune,100,Bold,Pressure,,Leftovers,Rest,Sleep Talk,Scald,Calm Mind ,All 31,252 HP / 240 Def / 16 SpA,None,None
908,Crasher Wake [Pastoria City] (Team 2),Level Cap: 100,Format: Singles,,Omanyte,100,Rash,Swift Swim,,Focus Sash,Spikes,Hydro Pump,Ice Beam,Knock Off,All 31,4 HP / 252 SpA / 252 SpD,,Lanturn,100,Modest,Volt Absorb,,Leftovers,Thunderbolt,Scald,Rest,Sleep Talk,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,,Gorebyss,100,Modest,Swift Swim,,White Herb,Hydro Pump,Ice Beam,Shell Smash,Shadow Ball,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Empoleon,100,Adamant,Torrent,,Life Orb,Drill Peck,Earthquake,Aqua Jet,Liquidation,All 31,252 HP / 252 Atk / 4 Spe,,Floatzel,100,Adamant,Swift Swim,,Choice Band,Liquidation,Ice Punch,Brick Break,Aqua Jet,All 31,252 Atk / 252 SpA / 4 Spe,,Suicune,100,Bold,Pressure,,Leftovers,Rest,Sleep Powder,Scald,Calm Mind ,All 31,252 HP / 240 Def / 16 SpA,None,None
909,Crasher Wake [Pastoria City] (Team 3),Level Cap: 100,Format: Singles,,Slowking,100,Calm,Regenerator,,Leftovers,Teleport,Future Sight,Scald,Slack Off,All 31 / 0 Atk,252 HP / 4 SpD / 252 Spe,,Azumarill,100,Adamant,Huge Power,,Choice Band,Liquidation,Ice Punch,Play Rough,Aqua Jet,All 31,252 HP / 252 Atk / 4 Spe,,Gyarados,100,Adamant,Intimidate,,Leftovers,Dragon Dance,Waterfall,Earthquake,Power Whip,All 31,252 Atk / 252 SpA / 4 Spe,,Swampert,100,Adamant,Swift Swim,,Life Orb,Liquidation,Earthquake,Ice Punch,Stone Edge,All 31,252 Atk / 252 SpA / 4 Spe,,Floatzel,100,Modest,Swift Swim,,Life Orb,Focus Blast,Ice Beam,Hydro Pump,Taunt,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Suicune,100,Bold,Pressure,,Leftovers,Rest,Sleep Talk,Scald,Calm Mind ,All 31,252 HP / 240 Def / 16 SpA,None,None
910,Crasher Wake [Pastoria City] (Team 4),Level Cap: 100,Format: Singles,,Huntail,100,Hardy,Swift Swim,,White Herb,Sucker Punch,Waterfall,Shell Smash,Ice Fang,All 31,None,,Lapras,100,Modest,Hydration,,Heavy-Duty Boots,Freeze-Dry,Hydro Pump,Thunderbolt,Rest,All 31 / 0 Atk,248 HP / 252 SpD / 8 Spe,,Blastoise,100,Modest,Mega Launcher,,Assault Vest,Hydro Pump,Dragon Pulse,Flash Cannon,Aura Sphere,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,,Luvdisc,100,Modest,Swift Swim,,Choice Specs,Moonblast,Hydro Pump,Ice Beam,Hidden Power (Dragon),All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Floatzel,100,Adamant,Swift Swim,,Choice Band,Liquidation,Ice Punch,Brick Break,Aqua Jet,All 31,252 Atk / 252 SpA / 4 Spe,,Suicune,100,Bold,Pressure,,Leftovers,Rest,Sleep Talk,Scald,Calm Mind ,All 31,252 HP / 240 Def / 16 SpA,None,None
911,Byron [Canalave City] (Team 1),Level Cap: 100,Format: Singles,,Skarmory,100,Calm,Mirror Armor,,Leftovers,Spikes,Body Press,Iron Defense,Roost,All 31 / 0 Atk,252 HP / 232 SpA / 24 SpD,,Scizor,100,Adamant,Technician,,Leftovers,Swords Dance,Bullet Punch,Roost,Knock Off,All 31,248 HP / 252 Atk / 8 SpA,,Mawile,100,Adamant,Huge Power,,Choice Band,Iron Head,Power-Up Punch,Play Rough,Stone Edge,All 31,248 HP / 252 Atk / 8 SpA,,Magnezone,100,Modest,Levitate,,Air Balloon,Thunderbolt,Flash Cannon,Volt Switch,Bug Buzz,All 31 / 0 Atk,248 HP / 8 SpA / 252 Spe,,Bastiodon,100,Modest,Filter,,Weakness Policy,Flash Cannon,Ice Beam,Thunderbolt,Earth Power,All 31 / 0 Atk,252 HP / 4 SpA / 252 Spe,,Registeel,100,Careful,Filter,,Leftovers,Toxic,Curse,Protect,Iron Head,All 31,252 HP / 4 Def / 252 SpA,None,None
912,Byron [Canalave City] (Team 2),Level Cap: 100,Format: Singles,,Forretress,100,Relaxed,Sturdy,,Leftovers,Spikes,Volt Switch,Rapid Spin,Gyro Ball,All 31 / 0 SpD,252 HP / 4 Atk / 252 Def,,Wormadam-Trash,100,Modest,Battle Armor,,Leftovers,Quiver Dance,Bug Buzz,Flash Cannon,Psychic,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Lucario,100,Timid,Adaptability,,Focus Sash,Vacuum Wave,Flash Cannon,Aura Sphere,Nasty Plot,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Mawile,100,Adamant,Huge Power,,Choice Band,Iron Head,Power-Up Punch,Play Rough,Stone Edge,All 31,248 HP / 252 Atk / 8 SpA,,Bastiodon,100,Modest,Filter,,Weakness Policy,Flash Cannon,Ice Beam,Thunderbolt,Earth Power,All 31 / 0 Atk,252 HP / 4 SpA / 252 Spe,,Jirachi,100,Adamant,Serene Grace,,Leftovers,Iron Head,Zen Headbutt,Headbutt,Thunder Wave,All 31,244 HP / 252 Atk / 32 SpD,None,None
913,Byron [Canalave City] (Team 3),Level Cap: 100,Format: Singles,,Bronzong,100,Sassy,Levitate,,Terrain Extender,Trick Room,Gyro Ball,Stealth Rock,Teleport,All 31 / 0 SpD,252 HP / 4 Atk / 252 SpA,,Steelix,100,Adamant,Sheer Force,,Choice Band,Drill Run,Stone Edge,Iron Head,Crunch,All 31,252 HP / 252 Atk / 4 SpA,,Bronzong,100,Impish,Heatproof,,Eviolite,Trick Room,Memento ,,,All 31 / 0 Atk,252 HP / 252 Def / 4 SpA,,Aggron,100,Adamant,Heavy Metal,,Choice Band,Heavy Slam,Stone Edge,Earthquake,Ice Punch,All 31,248 HP / 252 Atk / 8 SpA,,Bastiodon,100,Modest,Filter,,Weakness Policy,Flash Cannon,Ice Beam,Thunderbolt,Earth Power,All 31 / 0 Atk,252 HP / 4 SpA / 252 Spe,,Registeel,100,Adamant,Heavy Metal,,Choice Band,Heavy Slam,Thunder Punch,Ice Punch,Earthquake,All 31,252 HP / 252 Atk / 4 SpA,None,None
914,Byron [Canalave City] (Team 4),Level Cap: 100,Format: Singles,,Bastiodon,100,Modest,Filter,,Leftovers,Stealth Rock,Metal Burst,Thunderbolt,Ice Beam,All 31 / 0 Atk,252 HP / 4 SpA / 252 Spe,,Empoleon,100,Modest,Competitive,,Focus Sash,Hydro Pump,Ice Beam,Flash Cannon,Agility,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Magnemite,100,Modest,Magnet Pull,,Eviolite,Thunderbolt,Flash Cannon,Hidden Power (Dragon),Volt Switch,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Metagross,100,Adamant,Iron Fist,,Choice Band,Bullet Punch,Meteor Mash,Zen Headbutt,Ice Punch,All 31,252 HP / 252 Atk / 4 SpA,,Scizor,100,Adamant,Technician,,Leftovers,Bullet Punch,Bug Bite,Swords Dance,Roost,All 31,252 HP / 252 Atk / 4 SpA,,Jirachi,100,Adamant,Serene Grace,,Leftovers,Iron Head,Zen Headbutt,Headbutt,Thunder Wave,All 31,244 HP / 252 Atk / 32 SpD,None,None
915,Candice [Snowpoint City] (Team 1),Level Cap: 100,Format: Singles,,Mamoswine,100,Jolly,Thick Fat,,Salac Berry,Icicle Crash,Earthquake,Ice Shard,Stealth Rock,All 31,252 Atk / 4 SpA / 252 SpD,,Cloyster,100,Adamant,Skill Link,,White Herb,Shell Smash,Rock Blast,Icicle Spear,Liquidation,All 31,252 Atk / 4 SpA / 252 SpD,,Weavile,100,Jolly,Technician,,Life Orb,Icicle Spear,Aerial Ace,Knock Off,Ice Shard,All 31,252 Atk / 4 SpA / 252 SpD,,Lapras,100,Adamant,Water Absorb,,Leftovers,Liquidation,Dragon Dance,Icicle Crash,Drill Run,All 31,252 Atk / 4 SpA / 252 SpD,,Froslass,100,Timid,Levitate,,Choice Specs,Shadow Ball,Ice Beam,Hidden Power (Psychic),Thunderbolt,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Regice,100,Modest,Filter,,Assault Vest,Ice Beam,Thunderbolt,Focus Blast,Flash Cannon,All 31 / 0 Atk,248 HP / 8 SpA / 252 Spe,None,None
916,Candice [Snowpoint City] (Team 2),Level Cap: 100,Format: Singles,,Articuno,100,Timid,Snow Warning,,Light Clay,Aurora Veil,Blizzard,Hurricane,U-turn,All 31,4 SpA / 252 SpD / 252 Spe,,Glaceon,100,Modest,Slush Rush,,Choice Specs,Blizzard,Extrasensory,Earth Power,Freeze-Dry,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Walrein,100,Adamant,Slush Rush,,Sitrus Berry,Belly Drum,Liquidation,Icicle Spear,Double-Edge,All 31,248 HP / 252 Atk / 8 SpA,,Dewgong,100,Modest,Snow Warning,,Icy Rock,Rest,Blizzard,Toxic,Sleep Powder,All 31 / 0 Atk,248 HP / 8 SpA / 252 Spe,,Delibird,100,Jolly,Technician,,Heavy-Duty Boots,Aerial Ace,Ice Shard,Rapid Spin,U-turn,All 31,252 Atk / 4 SpA / 252 SpD,,Froslass,100,Timid,Levitate,,Choice Specs,Shadow Ball,Ice Beam,Psychic,Thunderbolt,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
917,Candice [Snowpoint City] (Team 3),Level Cap: 100,Format: Singles,,Glalie,100,Jolly,Moody,,Focus Sash,Stealth Rock,Icicle Crash,Stone Edge,Iron Head,All 31,252 Atk / 4 SpA / 252 SpD,,Abomasnow,100,Adamant,Thick Fat,,Assault Vest,Wood Hammer,Ice Punch,Ice Shard,Earthquake,All 31,248 HP / 252 Atk / 8 SpA ,,Weavile,100,Jolly,Technician,,Life Orb,Icicle Spear,Aerial Ace,Knock Off,Ice Shard,All 31,252 Atk / 4 SpA / 252 SpD,,Jynx,100,Timid,Dazzling,,Choice Scarf,Freeze-Dry,Psycho Boost,Shadow Ball,Focus Blast,All 31,4 SpA / 252 SpD / 252 Spe,,Froslass,100,Timid,Levitate,,Choice Specs,Shadow Ball,Ice Beam,Psychic,Thunderbolt,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Regice,100,Modest,Filter,,Heavy-Duty Boots,Rock Polish,Ice Beam,Thunderbolt,Focus Blast,All 31 / 0 Atk,4 Def / 252 SpD / 252 Spe,None,None
918,Candice [Snowpoint City] (Team 4),Level Cap: 100,Format: Singles,,Articuno,100,Timid,Snow Warning,,Light Clay,Aurora Veil,Blizzard,Hurricane,U-turn,All 31,4 SpA / 252 SpD / 252 Spe,,Abomasnow,100,Modest,Snow Warning,,Icy Rock,Blizzard,Leaf Storm,Earth Power,Giga Drain,All 31 / 0 Atk,248 HP / 8 SpA / 252 Spe,,Rotom-Frost,100,Timid,Levitate,,Heavy-Duty Boots,Blizzard,Volt Switch,Will-O-Wisp,Hex,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Glaceon,100,Modest,Slush Rush,,Choice Specs,Blizzard,Extrasensory,Earth Power,Freeze-Dry,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Cloyster,100,Adamant,Skill Link,,White Herb,Shell Smash,Rock Blast,Icicle Spear,Liquidation,All 31,252 Atk / 4 SpA / 252 SpD,,Froslass,100,Timid,Levitate,,Choice Specs,Shadow Ball,Ice Beam,Psychic,Thunderbolt,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
919,Volker [Sunnyshore City] (Team 1),Level Cap: 100,Format: Singles,,Pelipper,100,Bold,Drizzle,,Damp Rock,U-turn,Scald,Hurricane,Defog,All 31,248 HP / 252 Def / 8 SpA ,,Pachirisu,100,Calm,Prankster,,Leftovers,Super Fang,Encore,Volt Switch,Thunder Wave,All 31 / 0 Atk,252 HP / 4 Def / 252 SpA ,,Minun,100,Adamant,Galvanize,,Air Balloon,Extreme Speed,Body Slam,Wish,Volt Switch,All 31,252 HP / 252 Atk / 4 SpD,,Rotom-Fan,100,Timid,Motor Drive,,Heavy-Duty Boots,Thunder,Volt Switch,Air Slash,Thunder Wave,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Electivire ,100,Adamant,Iron Fist,,Choice Band,Thunder Punch,Close Combat,Ice Punch,Mach Punch,All 31,252 Atk / 4 SpA / 252 SpD,,Zapdos,100,Timid,Pressure,,Heavy-Duty Boots,Weather Ball,Thunder,Hurricane,Volt Switch,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
920,Volker [Sunnyshore City] (Team 2),Level Cap: 100,Format: Singles,,Electrode,100,Rash,Electric Surge,,Terrain Extender,Volt Switch,Explosion,,,All 31,4 Atk / 252 SpD / 252 Spe,,Raichu,100,Jolly,Galvanize,,Life Orb,Knock Off,Extreme Speed,Ice Punch,Volt Switch,All 31,252 Atk / 4 SpA / 252 SpD,,Plusle,100,Bold,Prankster,,Air Balloon,Healing Wish,Volt Switch,Thunder Wave,Encore,All 31 / 0 Atk,252 HP / 252 Def / 4 SpA ,,Luxray,100,Timid,Guts,,Flame Orb,Sucker Punch,Volt Switch,Wild Charge,Superpower,All 31,4 SpA / 252 SpD / 252 Spe,,Electivire ,100,Adamant,Iron Fist,,Choice Scarf,Thunder Punch,Close Combat,Ice Punch,Fire Punch,All 31,252 Atk / 4 SpA / 252 SpD,,Raikou,100,Timid,Volt Absorb,,Choice Specs,Scald,Thunderbolt,Volt Switch,Aura Sphere,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
921,Volker [Sunnyshore City] (Team 3),Level Cap: 100,Format: Singles,,Jolteon,100,Timid,Competitive,,Air Balloon,Volt Switch,Thunderbolt,Extrasensory,Grass Knot,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Ambipom,100,Modest,Technician,,Life Orb,Hidden Power (Dragon),Water Pulse,U-turn,Beat Up,All 31 / 30 Atk,4 Atk / 252 SpD / 252 Spe,,Octillery,100,Brave,Sniper,,Scope Lens,Scald,Bullet Seed,Fire Blast,Gunk Shot,All 31,252 HP / 252 Atk / 4 Spe,,Magnezone,100,Sassy,Analytic,,Air Balloon,Flash Cannon,Rain Dance,Thunder,Volt Switch,All 31 / 0 Atk,248 HP / 8 Def / 252 SpA,,Electivire ,100,Hasty,Iron Fist,,Life Orb,Thunder Punch,Volt Switch,Close Combat,Mach Punch,All 31 ,252 Atk / 252 SpD / 4 Spe,,Zapdos,100,Bold,Lightning Rod,,Heavy-Duty Boots,Volt Switch,Heat Wave,Thunderbolt,Roost,All 31 / 0 Atk,252 HP / 252 Def / 4 Spe,None,None
922,Volker [Sunnyshore City] (Team 4),Level Cap: 100,Format: Singles,,Electrode,100,Timid,Electric Surge,,Light Clay,Volt Switch,Light Screen,Reflect,Explosion,All 31,252 HP / 252 SpD / 4 Spe,,Ampharos,100,Modest,Mold Breaker,,Leftovers,Thunderbolt,Dragon Pulse,Flash Cannon,Tail Glow,All 31 / 0 Atk,252 HP / 4 SpA / 252 Spe,,Manectric,100,Timid,Intimidate,,Choice Specs,Overheat,Volt Switch,Hidden Power (Dragon),Thunderbolt,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Lanturn,100,Bold,Water Absorb,,Leftovers,Scald,Thunderbolt,Thunder Wave,Volt Switch,All 31 / 0 Atk,252 HP / 252 Def / 4 SpA,,Electivire ,100,Jolly,Iron Fist,,Choice Band,Thunder Punch,Close Combat,Ice Punch,Mach Punch,All 31,252 Atk / 4 SpA / 252 SpD,,Raikou,100,Timid,Volt Absorb,,Air Balloon,Thunderbolt,Extrasensory,Calm Mind ,Shadow Ball,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
923,Aaron [Pokemon League] (Team 1),Level Cap: 100,Format: Singles,,Illumise,100,Careful,Prankster,,Light Clay,Reflect,Light Screen,U-turn,Defog,All 31,252 HP / 4 Def / 252 SpA,,Scizor,100,Adamant,Technician,,Choice Band,Bullet Punch,U-turn,Aerial Ace,Knock Off,All 31,248 HP / 252 Atk / 8 SpA,,Dustox,100,Modest,Shield Dust,,Focus Sash,Quiver Dance,Sludge Bomb,Bug Buzz,Giga Drain,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Armaldo,100,Adamant,Tough Claws,,Choice Band,X-Scissor,Knock Off,Stone Edge,Aqua Jet,All 31,252 HP / 252 Atk / 4 SpA,,Drapion,100,Jolly,Sniper,,Scope Lens,Night Slash,X-Scissor,Cross Poison,Knock Off,All 31,252 Atk / 4 SpA / 252 SpD,,Flygon,100,Modest,Levitate,,Leftovers,Quiver Dance,Boomburst,Earth Power,Dragon Pulse,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
924,Aaron [Pokemon League] (Team 2),Level Cap: 100,Format: Singles,,Ariados,100,Jolly,Swarm,,Focus Sash,Sticky Web,Shadow Sneak,Leech Life,Sucker Punch,All 31,252 Atk / 4 SpA / 252 SpD,,Heracross,100,Jolly,Skill Link,,Life Orb,Arm Thrust,Pin Missile,Rock Blast,Knock Off,All 31,252 Atk / 4 SpA / 252 SpD,,Pinsir,100,Jolly,Moxie,,Choice Band,Close Combat,Megahorn,U-turn,Earthquake,All 31,252 Atk / 4 SpA / 252 SpD,,Ledian,100,Jolly,Iron Fist,,Choice Band,Meteor Assault,Close Combat,Lunge,U-turn,All 31,252 Atk / 4 SpA / 252 SpD,,Drapion,100,Jolly,Sniper,,Scope Lens,Night Slash,X-Scissor,Cross Poison,Knock Off,All 31,252 Atk / 4 SpA / 252 SpD,,Shaymin-Sky,100,Modest,Serene Grace,,Life Orb,Air Slash,Seed Flare,Earth Power,Dazzling Gleam,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
925,Aaron [Pokemon League] (Team 3),Level Cap: 100,Format: Singles,,Parasect,100,Adamant,Oblivious,,Focus Sash,Spore,Knock Off,U-turn,Seed Bomb,All 31,248 HP / 252 Atk / 8 SpA,,Ninjask,100,Jolly,Speed Boost,,Focus Sash,Protect,Baton Pass,Substitute,X-Scissor,All 31,248 HP / 8 Atk / 252 SpD,,Heracross,100,Jolly,Guts,,Flame Orb,Close Combat,Megahorn,Stone Edge,Knock Off,All 31,252 Atk / 4 SpA / 252 SpD,,Armaldo,100,Adamant,Tough Claws,,Flame Orb,Stone Edge,Liquidation,Knock Off,Earthquake,All 31,252 HP / 252 Atk / 4 SpA,,Drapion,100,Jolly,Sniper,,Scope Lens,Night Slash,X-Scissor,Cross Poison,Knock Off,All 31,252 Atk / 4 SpA / 252 SpD,,Flygon,100,Timid,Levitate,,Choice Specs,Bug Buzz,Boomburst,Earth Power,Dragon Pulse,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
926,Aaron [Pokemon League] (Team 4),Level Cap: 100,Format: Singles,,Drapion,100,Impish,Battle Armor,,Leftovers,Toxic Spikes,Parting Shot,Knock Off,Protect,All 31,252 HP / 4 Atk / 252 Def ,,Beautifly,100,Timid,Merciless,,Choice Scarf,Hurricane,Energy Ball,Bug Buzz,U-turn,All 31 ,4 SpA / 252 SpD / 252 Spe,,Beedrill,100,Jolly,Adaptability,,Choice Band,Poison Jab,Megahorn,Drill Run,Drill Peck,All 31,252 Atk / 4 SpA / 252 SpD,,Vespiquen,100,Careful,Pressure,,Leftovers,Heal Order,Defend Order,Attack Order,Protect,All 31,252 HP / 4 Atk / 252 SpA,,Scizor,100,Adamant,Technician,,Leftovers,Bullet Punch,Bug Bite,Roost,Swords Dance,All 31,252 HP / 252 Atk / 4 SpA,,Shaymin-Sky,100,Modest,Serene Grace,,Life Orb,Air Slash,Seed Flare,Earth Power,Dazzling Gleam,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,None,None
927,Bertha [Pokemon League] (Team 1),Level Cap: 100,Format: Singles,,Tyranitar,100,Adamant,Sand Stream,,Smooth Rock,Stealth Rock,Thunder Wave,Stone Edge,Crunch,All 31,252 HP / 4 Atk / 252 SpA,,Sandslash,100,Adamant,Sand Rush,,Life Orb,Earthquake,Knock Off,Poison Jab,Stone Edge,All 31,252 Atk / 4 SpA / 252 SpD,,Garchomp,100,Timid,Sand Veil,,Bright Powder,Fire Blast,Dragon Pulse,Hidden Power (Dragon),Earth Power,All 31 / 0 Atk,4 SpA / 252 SpD / 252 Spe,,Hippowdon-Male,100,Adamant,Sand Stream,,Smooth Rock,Earthquake,Iron Head,Stone Edge,Ice Fang,All 31,252 HP / 252 Atk / 4 SpA,,Golem,100,Adamant,Sand Force,,Assault Vest,Stone Edge,Earthquake,Fire Punch,Thunder Punch,All 31,252 HP / 252 Atk / 4 SpA,,Rhyperior,100,Adamant,Solid Rock,,Weakness Policy,Stone Edge,Earthquake,Ice Punch,Thunder Punch,All 31 ,252 HP / 252 Atk / 4 SpA,None,None
